Ppara,->,Nr1i2
Pou2f1,->,Tnf
Dnmt1,->,Rarb
Gsk3b,->,Endog
Nrip1,->,Rara
Pou2f1,->,Gata1
Xrcc6,-|,Bax
Bach1,-|,Nqo1
Cops5,->,Myc
Meis2,->,Pax6
Tfap2a,->,Nrp1
Rela,->,Il15
Prkca,->,Stk3
Tbp,->,Egf
Smo,->,Prkaca
Rel,->,Nfkb2
Ar,->,Src
Dvl3,->,Frat1
Tp53,->,Gfi1
Cdk1,-|,Tp53bp1
Nupr1,->,Bcl2l1
Plk3,->,Atf2
Nr4a2,->,Rxra
Tp53,-|,Rb1
Cdk1,->,Mapk6
Casp3,->,Tp73
Il1b,->,Adrb2
Rel,->,Ripk1
Shc1,->,Fyn
Dbp,->,Tcf3
Nfatc2,->,Myc
Esr1,->,Rara
Fos,->,Socs3
Arrb2,-|,Gnai1
Pitx3,->,Tnf
Phlpp1,->,Stk4
Lmo2,->,Nfatc1
Csk,->,Flt3
Nr3c1,->,Nr2f2
Bcl2l11,-|,Bcl2
Sele,->,Ceacam2
Mycn,->,Abcc1
Etv4,->,Pparg
Tp53,->,Fas
Mapkapk2,->,Mapk14
Snai1,-|,Cdh1
Esr1,-|,Wnk4
Irf1,->,Casp9
Rela,->,Kitlg
Myb,->,Kitlg
Cdc42bpa,->,Il1r1
Src,-|,Ptpn1
Smad7,->,Tnfsf13b
Sp1,->,Bcl2
Tgfbr2,->,Smad2
Akt1,->,Ndrg2
Nfkb1,->,Nod2
Src,->,Stat5a
Capn2,-|,Bcl2
Sumo1,->,Rora
Prkcb,->,Tfeb
Nfkb1,->,Gata3
Prkaca,-|,Casp9
Ppard,->,Bcl2l1
Ar,->,Il12a
Rela,->,Tgm2
Ctnnb1,->,Tcf3
Stk24,->,Stk38
Nr0b2,-|,Myc
Ctnnb1,-|,Rock1
Pitx2,->,Rac1
Cdk5,->,Mcl1
Rela,->,Plau
Rxra,->,Crabp2
Mapk10,->,Lmnb1
Ulk1,-|,Prkaa1
Tp73,->,Vdr
Fzd2,->,Dvl1
Cebpb,->,Irf4
Mapk3,->,Map1b
Src,->,Eno1
Akt1,-|,Prkaa1
Neurod1,->,St18
Mapkapk2,->,Tab3
Nfe2l2,->,Bcl2l1
Rbp3,->,Notch1
Tp53,-|,Vegfa
Ppargc1a,-|,Foxo3
Chek1,->,Mcm4
Znf354c,->,Rbp3
Adra2a,->,Gnai1
Tp63,-|,Cdk1
Ppp2ca,-|,Card11
Hlf,->,Tshb
Tp53,->,Sqstm1
Nr4a1,->,Pin1
Hoxa10,->,Esr1
Sod1,->,Eif2ak3
Sp1,->,Tnfaip1
Il12a,->,Il12rb1
Rb1,->,Cdk1
Sp3,->,Atf3
Akt1,->,Hmox1
Lef1,->,Nanog
Dsc1,->,Dsg3
Nfkb1,->,Junb
Ctcf,->,Jun
Esr2,->,Ar
Tgfbr1,->,Smad3
Sirt2,-|,Kat2b
Cd2,->,Nlgn3
Klf6,->,Igf1r
Chuk,->,Ikbke
Ube2i,->,Foxl2
Pdgfrb,->,Grap
E2f1,->,Pparg
Dcaf1,-|,Mcm10
Nr1h3,->,Srebf1
Sp1,-|,Abcc1
Abl1,->,Abl2
Myc,->,Wnt10b
Ctnnb1,-|,Bag2
Setd7,->,Tp53
Mdm2,-|,Ep300
Csnk2a1,->,Mre11
Grb2,->,Ptk2b
Ar,->,Casp2
Foxo1,-|,Mcm5
Id2,->,Crebbp
Rela,->,Fgf8
Prkaa1,->,Runx2
Nr1i2,-|,Nfkb1
Nfil3,->,Il10
Mapk3,->,Mapkapk2
Cdk2,->,Mndal
Nfe2l2,->,Akt1
Nr2f1,->,Vtn
Tnfaip3,-|,Ikbkg
Tcf12,->,Ptpn6
Ddit3,->,Litaf
Cdk2,->,Foxo1
Myc,->,Egf
Cebpg,->,Atf3
Tp63,->,Il17a
Stat2,->,Tgfa
Hipk2,->,Smad1
Mycn,->,Icam5
Rela,-|,Ddit3
Abl1,->,Pak1
Rhoa,->,Prkca
Rigi,-|,Traf3
Smad2,->,Smad4
Creb1,->,Nrf1
Mapkapk2,->,Tcf3
Itch,-|,Mavs
Prkca,-|,Myod1
Dnmt3b,->,Dnmt3a
Csnk1e,->,Myb
Tnfsf13,->,Sdc2
Nr1h3,->,Nfya
Runx2,->,Gli1
Myc,->,Pax3
Gata2,->,Foxo3
Stat4,->,Tnf
Ptpn6,-|,Nfat5
Mef2d,-|,Nr4a1
Rara,->,Myc
Greb1,-|,Smad3
Abl1,->,Tp73
Prkdc,->,Raf1
Tp53,->,Mndal
Nr4a1,-|,Il6
Sox9,->,Furin
Ppm1b,-|,Map3k7
Mapk1,->,Akt1
Ntrk1,->,Irs1
Prrx1,-|,Mafk
Ets2,->,Gsk3b
Ikbkb,->,Tnfrsf1a
Col2a1,->,Mag
Smad4,->,Sstr2
Stat3,->,Vegfa
Plk1,->,Cdc25c
Jun,->,Cop1
Jdp2,->,Src
Foxo1,->,Casp2
Cdk2,-|,Smad3
Hif1a,->,Ikbkb
Nr1h3,->,Rara
Ezh2,->,Notch1
Cebpb,->,Il6
Apex1,->,Egr1
Ssrp1,->,Traf1
Myc,->,Tp53bp1
Rara,->,Dapk1
Ppp2ca,->,Casp3
Prpf4b,->,Elk1
Dapk3,->,Stx1a
Itgb4,->,Ptk2
Usp7,->,Foxo1
Pax6,->,Ctcf
Relb,->,Becn1
Crebbp,->,Ctnnb1
Yy1,->,Hif1a
Mef2a,->,Twist2
Ncor2,->,Th
Mapk14,->,Max
Stat3,->,Plk1
Asxl1,->,Ncoa1
Csnk2a1,->,Ace2
Akt1,->,Prkd1
Yy1,-|,Serpinb5
Ppp3ca,->,Ssh1
Casp1,->,Srebf2
Ncs1,-|,Grk2
Ikbke,->,Faf1
Il6,->,Hrh1
Sox17,->,Nfkbib
Ctnnb1,->,Klf5
Nr3c1,->,Nfil3
Fyn,->,Rtn4
Ets1,->,Pim3
Ctnnb1,-|,Casp7
Stat6,-|,Stat4
Nr4a1,->,Foxp3
Mapk3,-|,Bcl6
Insr,->,Igf1r
Fgr,->,Ripk2
Ctcf,-|,Bcl2l14
Calm1,->,Insr
Fos,->,Calm1
Rcor2,->,Tnf
Ppp2cb,->,Tp53
Snai1,->,Dsg2
Rps6ka2,->,Gsk3b
Smad4,->,Tnfsf10
Btk,->,Tnfrsf10b
Srebf1,-|,Pdx1
Lrp1,->,App
Tfap2a,->,Vegfa
Kdm6b,->,Irf4
Tfap2c,->,Foxc1
Gfi1,-|,Runx2
Tp53,->,Cdkn1a
Mdm2,->,Hif1a
Gata3,->,Notch2
Akt1,->,Dnmt1
Esr1,->,Prkg1
Myb,->,Egf
Tnfrsf11a,->,Ace2
Pkm,->,Stat3
Tnf,->,Tnfrsf1a
Prkca,-|,Gsk3b
Uvrag,->,Becn1
Hif1a,->,Mst1r
Stat5a,->,Aurka
Hipk2,->,Ski
Creb1,->,Foxo3
Ptprj,->,Cbl
Tp53,->,Parp1
Rps6ka3,->,Fos
Hspb1,->,Ar
Usf2,->,Ar
Ar,-|,Rela
Maf,->,Pdx1
Hif1a,->,Il11
Mapk14,->,Afdn
Crebbp,->,Rara
Nfkbib,->,Ikbkb
Fyn,->,Ptk2
Sox2,->,Vim
Rhoa,-|,Ptpn1
Prkdc,->,Akt1
Apex1,->,Fosl1
Hck,->,Abl2
Notch2,->,Dll1
Zglp1,->,Pax6
Ddit3,->,Bcl2l11
Cop1,-|,Nlrp1b
Ppp1r14a,-|,Ppp1ca
Pax3,->,Ahr
Tnf,->,Psip1
Cdk2,-|,Nr1i2
Map3k1,-|,Fadd
Rora,->,Sumo1
Eif4g2,->,Xiap
Lef1,->,Tcf3
Dnmt3b,->,Dnmt1
Kat2b,->,Rela
Egfr,->,Myl9
Tp63,->,Mdm2
Txn,->,Nfkb1
Stat3,-|,Becn1
Irf4,->,Il10
Egf,->,Tnfrsf11b
Nlk,->,Mef2a
Cebpb,->,Il1b
Rel,->,Cebpd
Pak1,->,Ppp1r12a
Tgfbr1,->,Traf6
Stat4,->,Fcgrt
Tfap2a,->,Foxa1
Tfam,->,Bcl2l1
Egf,->,Egfr
Stat5b,-|,Irf1
Sirt1,->,Ncor2
Sp3,->,Gsk3b
Cdk2,->,Nfatc2
Pxn,->,Mapk1
Cebpg,->,Bcl2
Igf2,->,Igf1r
Mafa,->,Ins2
Stat6,->,Kras
Smad2,-|,Snai1
Mapk3,->,Myc
Mapk14,->,Prkcb
Rps6ka3,->,Krt18
Sp1,-|,Ngfr
Irf7,->,Cysltr2
Mapk14,->,Mapk1
Bcl2l1,->,Becn1
Plk3,->,Jun
Mapk9,->,Jun
Camkk2,->,Camk4
Foxo3,->,Foxo1
Plk1,->,Rad21
Nfkb1,->,Ccr5
Cdk1,->,Afdn
Akt1,->,H3c11
Prkca,->,Hoxb7
Ar,->,App
Pdk1,->,Prkca
Dlc1,-|,Myh9
Lef1,->,Mitf
Ube2d3,->,Nfkb1
Plk1,->,Kmt2e
Nfkb1,->,Mdm2
Ret,->,Mapk3
Pax5,->,Nedd9
Cdk1,-|,Pik3c3
Per2,-|,Pou2f1
Akt1,-|,Bax
Atf4,->,Atf3
Cdx2,->,Dsc2
Irf4,->,Il15
Prkaca,->,Gata4
Ep300,->,Stat3
Rbpj,->,Spi1
Usf1,->,Tgfb2
Sirt2,-|,Myod1
Bcr,->,Ywhaq
Usf1,->,Creb1
Myc,->,Sirt2
Dlk1,->,Notch4
Gata6,->,Nkx2-1
Cd70,->,Tnfrsf17
Rela,->,Tnfsf13b
Ezh2,->,Men1
Col18a1,->,Ptprs
Mtor,->,Stat3
Cebpb,->,Tnfaip6
Fus,-|,Mdm2
Foxo1,->,Bax
Gsk3b,->,Gfi1
Notch1,->,Il7r
Esr1,->,Ncoa2
Hsp90aa1,->,Akt1
Ep300,->,Faslg
Keap1,->,Cul3
Nfkb1,->,Bcl2a1
Rela,->,Atm
Eno1,->,Il6
Akt1,->,Foxo4
Myod1,->,Mafb
Jun,->,Tnf
Mapk14,->,Etv6
Sp1,->,Lmna
Egr1,->,Tgfb1
Mapk9,->,Kat5
Nr1i2,->,Thbs1
Fos,->,Esr1
Jak2,->,Stat4
Smad3,->,Sirt1
Smc3,-|,Mxd1
Cdk5,->,Cask
Tfap2a,-|,Cebpa
Hgf,->,Sdc2
Tfap2a,->,Sp3
Myc,->,Brca1
Csnk2a1,-|,Jun
Epas1,->,Runx2
Xbp1,->,Ptger4
Cebpa,->,Nr1h3
Yap1,-|,Sox9
Myb,->,Pax6
Max,->,Mapk1
Srebf2,->,Srebf1
Bcl2l1,-|,Vdac1
Nfe2l2,->,Atf4
Zglp1,->,Ffar1
Jun,->,Zfp36
Myc,->,Prkn
Nrf1,->,Irf3
Casp1,->,Nlrc4
Sp1,->,Usf2
Mapk3,-|,Arrb1
Bik,-|,Bcl2l1
Map2k7,-|,Irs1
Grk2,->,Gnai1
Myc,->,Wnt2
Mycn,->,Mcm6
Tp53,->,Gata1
Rxra,->,Tnfsf10
Grb14,-|,Insr
Nr2c1,->,Esr1
Mlxipl,->,Crebbp
Foxo3,->,Sirt2
Cebpa,-|,Irf1
Lyn,-|,Cdkn1b
Mcl1,->,Bad
Snai1,->,Mbd2
Foxa2,-|,St18
Jak1,->,Egfr
Ctnnb1,-|,Dapk2
Pdk1,->,Rps6ka1
Arnt,->,Hif1a
Dyrk1b,-|,Hdac9
Ets1,->,Ctsb
Cdh1,->,Lrp6
Nfatc2,->,Tnfsf10
Rps6ka1,->,Cebpb
Hoxa10,->,Wt1
Nfya,-|,Chek2
Tfap2a,->,Apaf1
Dnmt1,->,Cdk1
Tp53,-|,Foxm1
Prkaca,->,Tnfrsf1a
Smad6,-|,Rb1
E2f1,->,Casp3
Mycn,->,Ptk2
Klf2,->,Nfe2l2
Tp53,->,Prkcg
Pik3c3,->,Becn1
Fosb,->,Smad1
Rin1,->,Egfr
Mef2c,->,Mapk7
Mlx,->,Txnip
Stat3,-|,Bad
Tp53,->,Bak1
Tp53,->,Tnfsf14
Fadd,->,Casp8
Notch1,->,Rbpj
Gabpa,->,Aurka
Nr4a1,->,Inha
Pparg,->,Ddit3
Jak1,->,Jak2
Abl1,->,Yy1
Wt1,-|,Mycn
Cdk2,->,Zfp36
Stat3,->,Zfp36
Spi1,->,Rb1
Jun,-|,Mafa
E2f3,->,Cdkn2a
Rhoa,->,Mapk8
Dscam,->,Notch3
Ddit3,->,Mcl1
Rps6ka3,->,Trim28
Myc,->,Bbc3
Nlk,-|,Smad4
Tp53,->,Per2
Ffar2,->,Gnaq
Prkca,->,Lmna
Mapk14,->,Kmt2a
Casp8,->,Vim
Creb1,->,Nfya
Gsk3b,->,Elk1
Gata6,->,Med1
Map3k5,->,Map2k6
Mapk3,->,Zfp36
Prkdc,->,Map1b
Hnf4a,->,Rara
Esr1,->,Akt1
Mycn,-|,Kdm5b
Tp53,->,Carm1
Nfia,->,Tnfrsf14
Mmp14,->,Mmp2
Tcf3,->,Jak2
Ar,->,Snai1
Casp1,->,Il1a
Nrf1,->,E2f1
Itgav,->,Csk
Tp53,->,Gata2
Gata1,-|,Gata2
Nfatc1,->,Myog
Ccne1,->,Cdk2
Esr1,->,Prkn
Myc,->,Gpc3
Esr1,->,Txn
Junb,->,Nrf1
Relb,->,Enpp2
Fgfr1,->,Fgfr2
Ascl1,->,Hoxa9
Mycn,-|,Trp53inp1
Aurkb,->,Wwc1
Mapk1,->,Pml
Rxra,->,Il10
Hsf1,->,Tnf
Hand2,->,Msx1
Atf2,->,Egr1
Sirt1,-|,Rela
Tp53,->,Nfya
Irf3,->,Cdk4
Jam3,->,Itgb1
Usf1,->,Fcgrt
Eif2ak2,->,Tp53
Myc,->,Pdik1l
Notch2,-|,Tcf3
Hsf1,->,Socs3
Nr4a1,-|,Il1b
Ikbkb,->,Tp73
Prkcz,->,Snai1
Ntrk1,->,Sh2b1
Bid,->,Cycs
Il16,->,Grin2b
Irf1,->,Jun
Nfya,->,Ddit3
Tgfb1,->,Cxcr4
Mafb,->,Tbp
Mapk9,-|,Nfatc2
Gsk3b,->,Lrrfip1
Tp53,->,Sumo1
Wt1,-|,Ar
Elf4,-|,Tp53
Tp53,->,Casp9
Nfkb1,->,Foxp3
Prkca,->,Erbin
Nr4a3,-|,Bcl2
Tgfb3,->,Tgfbr1
Irf3,->,Mapk1
Grk2,-|,Mapk14
Gsk3b,->,Traf6
Prkca,->,Dlx3
Sp7,->,Mapk1
Tnfrsf8,->,Dscam
Rock2,->,Irs1
Gata4,->,Id2
Mapk3,-|,Pparg
Jund,->,Cd40lg
Ets1,->,Ebf1
Nr0b2,->,Pik3c3
Hsf1,->,Atf3
Nfkb1,->,Tnfrsf11a
Irf8,->,Crebbp
Hnf1a,->,Il17a
Egr1,-|,Pparg
Smarca4,-|,Fos
Isl1,->,Hnf4a
Tp53,->,Bdkrb2
Esr2,-|,Egfr
Fli1,-|,Hoxa10
Jak2,->,Mapk3
Jak2,->,Stat3
Src,-|,Ppp2ca
Rela,->,Ikbkb
Sirt1,-|,Ctnnb1
Esr1,->,Dlc1
Esr1,->,Gclc
Tfap2b,->,Tp53
Pax4,-|,Gcg
Mapk3,->,Ets2
Sox2,->,Pax6
Crem,->,Vdr
Igf1r,->,Hoxa10
Ddx17,->,Esr1
Cebpb,-|,Runx2
Csnk2a1,-|,Sp1
Pparg,->,Tp53
Esr1,-|,Ppara
Irf3,->,Il15
Mapk3,->,Tp53
Foxo3,-|,Twist1
Prkdc,->,Smc3
Casp7,-|,Ar
Tcf3,->,Ndrg1
Rock2,->,Limk1
Cdk1,->,Myb
Il1r1,->,Pik3r1
Tfap2b,->,Tnf
Traf6,->,Irf5
Ripk3,->,Mlkl
Rxra,->,Nr2f2
Mycn,->,Spi1
Nr0b2,-|,Esr1
Prdm1,-|,Prkdc
Sp1,->,Nes
Mapk1,->,Rtn4
Mycn,->,Uvrag
Gsk3b,-|,Aurka
E2f1,->,Myb
Hoxa9,->,Creb1
Prkd1,->,Kat7
Ntrk1,->,Shc1
Ppp2ca,->,Mdm2
Flt4,->,Shc1
Lyn,->,Flt4
Chn1,->,Rac1
Nr4a2,->,Prkaca
Cebpb,->,Tgfb1
Spi1,->,Wt1
Myc,->,Foxo4
Nr3c1,->,Gzma
Gsk3b,->,Usf2
Mef2d,->,Il10
Stat3,->,Pim3
Tp53,->,Dcaf1
Cdk2,->,Mapkapk2
Casp8,->,Casp6
Cebpb,->,Prkaca
Rock1,->,Mapk8
Hr,->,Fn1
Casp3,->,Atg4d
Myc,-|,Fn1
Kat5,->,Cdk1
Pias2,->,Ar
Rel,->,Sp1
Nfkb1,-|,H2-K1
Ppard,->,Pdpk1
Fgfr1,->,Plcg1
E2f1,->,Tp53
Id2,-|,Tcf12
Irf1,->,Irf2
Akt1,-|,Map3k5
Ncam1,->,Gfra1
Med1,-|,Crabp2
Atm,->,Atf2
Csnk2a1,-|,Spib
Hipk2,-|,Zbtb4
Plk1,->,Klf4
Rac1,->,Mapk8
Ep300,->,Mef2c
Myb,->,Casp8ap2
Atp1b1,->,Negr1
Nfkb1,->,Maf
Akt1,->,Lmna
Mapk1,->,Tp53
Mafb,->,Cdkn2a
Grk2,->,Gnai3
Akt1,-|,Ezh2
Stat3,->,Tnfsf11
Kremen1,->,Lrp6
Ncoa3,->,Bcl2
Creb1,->,Diablo
Pparg,-|,Klf6
Prkcg,->,Ngfr
E2f1,->,Mybl2
Prkcz,->,Nr1h4
Stat6,->,Irf1
Irs1,->,Mapk8
Hand2,->,Tnfrsf1b
Rock2,->,Nfatc1
Tbx21,->,Egr2
Relb,->,Cflar
Atf2,->,Ddit3
Lef1,->,Ctnnb1
Stk38,-|,Map3k1
Creb1,->,Irf7
Tgfbr2,->,Tgfbr1
Tp53,-|,Stat3
Prkdc,->,Ikbkb
Prdm1,->,Sumo1
Ybx1,->,Jak1
Ar,->,Mcl1
Akap8,->,Hdac3
Pdk1,->,Prkce
Camkk2,->,Prkaa2
Jun,->,Creb1
Ppara,-|,Casp3
Irs1,->,Prkca
Nkx3-1,->,Abl2
Ccl12,->,Mmp14
Prkca,-|,Unc5a
Cdc14a,->,Sirt2
Nfe2l2,->,Mafk
Elk1,->,Lrp5
Ncoa2,->,Akt1
Mapk8,->,Tp53
Ncor2,->,Crebbp
Ar,->,Tcf7l2
Nfkb1,-|,Tgfb1
Lyn,->,Src
Bak1,-|,Bad
Trem2,->,Tnfrsf12a
Prdm1,-|,Fos
Esr1,-|,Ccl12
Mapk1,->,Rps6ka1
Mapk8,-|,Ywhab
Ptprk,->,Ctnnb1
Fli1,->,Rb1
Rorc,->,Tnf
Irf9,->,Irf7
Yy1,->,Hdac2
Lyn,->,Btk
Nr3c1,->,Cd40lg
Nfatc1,->,Foxp3
Calm2,->,Egfr
Ets1,->,Nrp1
Il6st,->,Jak1
Ripk2,->,Mapk8
Ntrk2,->,Fyn
Runx3,-|,Runx1
Mlxip,->,Txnip
Prkca,->,Foxo4
Csnk2a2,->,Egr1
Atg9a,->,Ywhae
Nkx3-1,->,Bcl2l1
Irf7,->,Il12a
Pax8,-|,Nkx2-1
Csnk2a2,->,Stk4
Jun,->,Fn1
Hapln1,->,Mpig6b
Dnmt3a,->,Axin2
Hand2,-|,Gnai1
Irf5,-|,Il6
Lmo2,->,Elk1
Shc1,->,Syk
Cdk1,->,Sp1
Ror1,->,Src
Mapk14,->,Rara
Irf1,-|,Bcl2l2
Prkca,->,H2-Q7
Foxo1,->,Casp3
Prkaa1,->,Btrc
Rela,->,Stk39
Csnk2a2,->,Stx1a
Epgn,->,Egfr
Smad3,->,Vdr
Jdp2,->,Tp53
Gsk3b,->,Ndrg1
Sp1,->,Tp73
Ncoa3,->,H3c11
Pparg,-|,Pea15
Yy1,->,Rb1
Taok3,->,Stk3
Mark2,->,Dvl3
Map3k14,->,Traf2
Kdm5b,->,H3c11
Plk1,->,Prkdc
Casp3,->,Casp7
Cdk5,->,Atm
Tp53,->,Ywhag
Vdr,->,Il12b
Pax3,->,Usf1
Cdk1,->,Ddit3
Ppard,->,Txn
Nfe2l2,->,Pik3c3
Stat5a,->,Bcl6
Irs1,->,Jak1
Ppard,->,Rxra
Cebpb,->,Creb1
Pax8,->,Tnfrsf11a
Foxo1,->,Casp8
Cd40lg,->,Cd40
Tcf7l2,->,Runx2
Rxra,->,Thra
Cebpd,->,Il10
Xpo1,-|,Tp53
Akt1,->,Nfe2l2
Cebpb,->,Gdf15
Pak1,-|,Dynll1
Rps6ka3,->,Lmna
Smad3,->,Dapk1
Mapk8ip3,->,Mapk10
Prkd1,->,Egfr
Egr1,->,Il1a
Ctnnb1,-|,Cebpa
Pdk1,->,Map2k2
Yy1,->,Mcm5
Psip1,->,Gclc
Akt1,-|,Stk4
Runx1,-|,Myc
Mecom,-|,Runx1
Mmp2,->,Ddr1
Mapk1,-|,Tfeb
Mapk1,->,Rara
Notch1,->,Vegfa
Snd1,->,Stat6
Nfat5,->,Hspa1a
Twist1,-|,Tp53
Elavl1,->,Tp53
Rock1,->,Mapk8ip3
Rela,->,Ltb
Csnk2a2,->,Myc
Twist1,->,Clu
Stat3,->,Epas1
Tp53,-|,Dnmt1
Kat7,->,Jun
Cdk1,->,Ar
Smad2,->,Krt14
Lrrfip1,-|,Tnf
Rela,->,Src
Cebpa,->,Usf1
Egr4,->,Tnf
Dusp6,->,Foxo1
Kat7,->,Rela
Sp1,->,Tnfrsf1b
Mapk1,->,Ptk2
Rheb,-|,Eif2ak3
Rela,->,Il10
Cdk2,->,Stat3
Myc,->,Smad2
Zic1,->,Jund
Nfatc3,->,Pias2
Prkd1,->,Tfap2a
Smad2,->,Ahr
Sp1,->,Il6
Tfap2a,->,Tnf
Rxra,->,Nr3c1
Vsir,->,Igsf11
Maf,->,Tal1
Nfyb,->,Gata4
Ilk,->,Ppp1r12a
Htatip2,->,Cdh1
Stat5a,->,Pitx1
Tp53,->,Litaf
Cdkn1a,-|,Cdk1
Rela,->,Becn1
Nr4a1,->,Mef2a
Ar,->,Hbb-b1
Nrf1,->,Esr1
Pdk1,->,Prkcz
Sp1,->,Gpc3
Ctnnb1,->,Pparg
Daxx,->,Mdm2
Nfkb1,->,Ctsb
Dab2ip,-|,Kras
Tbp,->,Il1b
Rbpj,->,Gata2
Nr3c1,-|,Elk1
Smad4,-|,Egfr
Stat5a,->,Stat5b
Cebpd,->,Cebpa
Gsk3b,->,Sp1
Tal1,-|,Nfkb1
Tshb,->,Gpr84
Keap1,-|,Gabpa
Pim1,->,Chek1
Creb1,->,Akt1
Tcf3,->,Fn1
Cebpg,->,Apoe
Nfil3,-|,Per1
Cdk2,->,Klf10
Mapk1,->,Sgk1
Snai1,->,Tnf
Tbp,->,Igf1r
Myc,->,Dffa
Hdac9,-|,App
Itgb8,->,Tgfb1
Stat3,->,Ar
Rela,->,Sp1
Runx2,->,Zfp64
Braf,->,Mapk1
Tp63,->,Casp1
Stat5a,->,Socs3
Pparg,->,Ndrg1
Tef,->,Per2
Tcf3,->,Litaf
Irs1,->,Pik3cg
Nr0b2,->,Ehmt2
E2f2,->,E2f1
Rel,->,Tnfaip3
Tp53bp1,->,Atm
Mapk14,-|,Tp53bp1
Cdk5,-|,Ppp1ca
Nfkb2,->,Tnf
Cebpa,->,Apob
Mmp3,-|,Hapln1
Tnf,->,Celsr2
Sp1,->,Il1a
Rela,->,Cdkn1a
Esr1,->,Birc5
Tp53,-|,Fn1
Ybx1,->,Tp63
Rtn4,->,Tnfrsf19
Pax6,-|,Dkk3
Crebbp,->,Tp53
Nfic,->,Ahr
Ctnnb1,->,Tcf7l2
Insr,->,Fgr
Aurka,-|,Faf1
Prkcd,->,Ppp1r14a
Cdk2,->,Mark1
Gsk3b,->,Stat5b
Pdgfrb,->,Abl2
Prkcb,->,Ikbkb
Mapk8,->,Tp53bp1
Vdr,-|,Myc
Wt1,->,Htra2
Nfkb1,->,Cebpa
Twist1,-|,Cdkn2a
Fos,->,Lck
Jun,->,Bcl2l11
Ar,->,Lifr
Esr1,->,Aurka
Hdac9,-|,Rela
Smo,->,Src
Hes1,->,Maml1
Tp53,->,Bad
Rock1,->,Rhoa
Nr1i2,->,Foxo1
Ddit3,-|,Bcl2
Smad2,-|,Runx2
Pdx1,->,Mtor
Hoxa10,-|,Snai1
Nkx3-1,->,Tnf
Usf2,->,Gata4
Irf1,-|,Foxp3
Irf7,->,Ppargc1a
Esr1,->,Cd44
Dapk1,->,Cdkn2a
Sox2,->,Ahr
Pitx2,->,Tnfrsf8
Ybx1,->,Akt2
Rela,->,Wnt5a
Fbxw7,-|,Tp63
Cebpb,->,Cebpa
Tbx2,->,Mitf
Rxra,->,Nr1h4
Yy1,-|,Cxcr4
Ebf1,->,Pparg
Cxcr4,->,Jak3
Pou2af1,->,Tnfrsf17
Mlxipl,->,Fasn
Rps6ka3,->,Rps6
Sp1,->,Sgk1
Ctnnb1,->,Ar
Myc,->,Nfil3
Pkn1,->,Fzd7
Tcf3,->,Bax
Cbl,->,Met
Nrf1,->,Prkaa1
Ptpn11,->,Map3k5
Pax3,->,Ptpn1
Akt1,->,H3c6
Nr1i2,->,Bbc3
Rxra,->,Tnfsf11
Pparg,-|,Map3k14
Nkx2-1,->,Tnf
Creb1,->,Fos
Kit,->,Grb2
Pdk1,->,Pkn1
E2f1,->,Siva1
Nr1h4,->,Tnfrsf11b
Myc,->,Lmna
Apex1,->,Nfkb1
Gnas,->,Adora1
Nr2c2,->,Esr1
Sox9,->,Sox10
Mapk1,->,Myc
Yy1,-|,Notch1
Klf6,-|,Bcl2l1
Rorc,-|,Faslg
Cdk5,->,Mapk10
Mapk14,->,Birc5
Arrb2,-|,Gnai3
Max,->,Brd7
Prkca,->,Pdpk1
Gli3,-|,Hand2
Dapk1,->,Prkd1
Nr3c1,-|,Atf2
Egf,->,Erbb4
Cd44,->,Acvr2b
Ctcf,->,Rb1
Ets1,->,Fos
Atf4,->,Egr1
Fos,->,Bcl2l1
Prkaa1,->,Csnk1e
Tp53,->,H2-D1
Cd9,->,L1cam
Csnk2a2,->,Il16
Map3k1,->,Stat3
Stat3,->,Cebpa
Pdx1,->,Ripk1
Fos,-|,Cflar
Esr1,->,Nrf1
Mafk,->,Cdkn1b
Ar,->,Bcl2l1
Pim1,->,Foxo1
Cyld,-|,Traf2
Nkx3-1,->,Map4k4
Trp53inp1,->,Gabarapl2
Tp63,->,Hbp1
Tpx2,->,Aurka
Rbpj,->,Pdx1
Sp1,->,Cdh5
Traf1,->,Traf2
E2f3,->,Foxo1
Rest,-|,Ar
Etv4,->,Twist1
Rela,-|,Igf1r
Csnk2a1,-|,Slk
Nfkb1,->,Il15
Tp73,->,Bak1
Prdm1,->,Tnf
Tank,-|,Traf2
Prkcd,->,Blvra
Max,->,Mxi1
Cebpd,->,Casp3
Tnfsf10,->,Ripk1
Tp53,->,Foxp3
Apex1,->,Socs3
Rps6kb1,-|,Bad
Ptpn11,->,Src
Pax3,->,Tgfbr2
Klf11,->,Bcl2l1
Fos,->,Myog
Sp3,->,Cdkn2a
Fyn,->,Cdk2
Foxp3,-|,Mnda
Bid,->,Casp8
Fos,->,Dbh
Esr1,->,Tnf
Src,->,Nfe2l2
Rara,->,Krt18
Prkaca,->,E2f1
Mapk3,->,Crem
Cycs,->,Apaf1
Prkdc,->,Jun
Phox2b,->,Phox2a
Stat3,->,Met
Rarb,->,Gstp1
Sp1,-|,Ahr
Pdpk1,->,Src
Hdac1,->,Birc3
Irf3,->,Fgfr1
Wt1,-|,Egfr
Nfyc,->,Nfya
Tfap2a,-|,Bcl2
Ripk2,->,Bcl10
Mapk8,->,Mapk8ip3
Ptk2,-|,Capn1
Cav1,->,Fyn
Wwp1,->,Smad2
Cebpb,->,Rela
Il13,->,Il4r
